year;name_municipallity;salaries;ext_time;sub_all;rent_bcl;rent_mef;publicity;activities;main_bcl;main_roads;main_other;cap_me;cap_trans;cap_build;cap_roads;cap_install;pe_land;pe_build
2015;MUNICIPALIDAD DE MORAVIA;908787789,30;5667007,02;47136120,90;12631065,67;6637401,00;;1331514,79;0,00;;;2304966,88;6180815,00;33147300,70;719666614,08;20987189,51;;
2015;MUNICIPALIDAD DE NANDAYURE;244114102,57;12295363,86;12059586,00;;35590000,00;780000,00;12438556,30;;;;3215635,00;11096650,00;10308191,87;61052500,00;;0,00;
2015;MUNICIPALIDAD DE NARANJO;454362395,23;12374246,87;14191562,17;0,00;5029400,00;2297600,00;3383033,86;75000,00;;2365500,00;2831978,65;0,00;;;;0,00;
2015;MUNICIPALIDAD DE NICOYA;849924161,20;12587899,25;56639833,80;;39341317,52;4161680,00;38644098,91;6182128,00;;1460000,00;41885559,40;200000,00;46247042,00;747505066,03;384987199,43;;
2015;MUNICIPALIDAD DE OREAMUNO;447994586,04;20767974,20;48831572,00;0,00;9351200,00;197355,00;1710316,62;0,00;;;272627785,25;11585606,95;28715124,00;179707823,56;100000000,00;;
2015;MUNICIPALIDAD DE OROTINA;372832674,59;5531981,89;32364666,25;2812485,78;5144500,00;262000,00;24116723,40;6307000,00;;;59514194,72;22000000,00;170124533,17;198864135,00;21418603,20;0,00;
2015;MUNICIPALIDAD DE OSA;590666376,31;14980891,19;15802260,02;;58508125,00;;14276884,50;9390000,00;79291238,90;0,00;13001968,17;19465035,10;132192551,95;237613690,75;0,00;0,00;
2015;MUNICIPALIDAD DE PALMARES;316100151,11;2988907,79;16766316,20;;37250527,94;2733500,00;8185969,90;1500000,00;32703200,00;574219,02;102573270,00;15000000,00;228771919,87;;7169718,90;;
2015;MUNICIPALIDAD DE PARAISO;772762794,03;26549773,37;60830769,02;;7461000,00;703495,00;23039960,06;9939261,65;312000,00;8345821,92;7576000,41;31072812,00;123489077,28;206995806,44;;;
2015;MUNICIPALIDAD DE PARRITA;448753167,17;13968908,35;11962869,50;53241077,75;3353000,00;274800,00;14251049,00;421045,83;;3791000,00;8982414,84;25911020,00;24101626,80;14457032,61;;;
2015;MUNICIPALIDAD DE PEREZ ZELEDON;1199298976,81;43637970,25;38878895,82;29069978,16;13877500,00;5502000,00;85584744,92;26199380,00;;;593951244,84;496270160,00;237046257,00;124512235,03;;0,00;
2015;MUNICIPALIDAD DE POAS;283030043,12;11851441,00;29974280,00;;9806707,50;6077250,00;8106486,36;1302327,57;;0,00;0,00;23284500,00;0,00;30000000,00;0,00;38983200,00;
2015;MUNICIPALIDAD DE POCOCI;1060618178,37;109652838,27;123707064,96;69000000,00;103397750,00;26585899,89;4727311,89;0,00;;;8709681,39;53756379,73;4625932,00;352281893,58;2000000,00;50000000,00;
2015;MUNICIPALIDAD DE PUNTARENAS;1672520922,82;134119904,52;107111894,63;0,00;39353306,40;741570,00;26304837,15;2574000,00;176062470,00;3780000,00;4602500,60;19846557,00;0,00;4972022,75;0,00;;
2015;MUNICIPALIDAD DE PURISCAL;299512076,33;2298475,74;10612944,00;;17722000,00;450000,00;9636475,22;;;0,00;11380000,00;;52457787,00;143907350,00;8310000,00;;
2015;MUNICIPALIDAD DE QUEPOS;528673448,90;31662799,74;38255891,44;;5811466,58;3097066,83;15639870,90;34688154,92;;0,00;263485,65;;0,00;45729704,33;41507857,85;0,00;
2015;MUNICIPALIDAD DE SAN CARLOS;1623224313,21;93040569,46;173511255,29;;348981765,02;30816182,73;116632458,77;16141414,65;;14999000,00;522290,60;69498000,00;26566791,61;2289507159,32;851224523,01;0,00;
2015;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;294381186,98;13659965,00;46366128,00;;55629000,00;;18999102,92;793000,00;3000000,00;;0,00;5070130,00;74774838,47;105760897,44;16610250,00;0,00;
2015;MUNICIPALIDAD DE SAN JOSE;12476724463,86;811674368,46;315664089,25;293792376,76;1051366627,89;14813000,00;5248098,69;330538552,83;2807000,00;0,00;295476653,83;805800377,50;573293186,65;472997860,26;14822905,42;0,00;0,00
2015;MUNICIPALIDAD DE SAN MATEO;134010705,08;1847824,60;6370800,00;;2473000,00;282425,00;298135,00;;;;0,00;;;471442,38;;;
2015;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;402569328,76;6995578,10;14528160,00;;1384500,00;6733185,00;34208762,20;21499697,35;39306085,82;17450109,40;;19093319,60;2070000,00;0,00;;;
2015;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;557185965,20;30971902,57;50677071,03;2250000,00;2360000,00;3155700,00;25189784,83;7824999,40;93999,61;13560914,00;;20789300,00;59005842,00;129424529,90;;98193550,00;
2015;MUNICIPALIDAD DE SAN RAMON;1161630739,79;15375376,86;44484957,69;12000000,00;83409470,00;10672983,30;15011448,78;23671292,52;0,00;;59264603,47;844644,30;38766553,21;110685000,00;49459,00;0,00;
2015;MUNICIPALIDAD DE SANTA ANA;1430748761,11;15077866,99;57808512,54;22773123,41;58814695,86;9896300,00;2145393,89;24975110,03;;;5367505,00;29696800,00;219386828,77;755563596,83;;108851740,00;
2015;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;337299645,78;7628478,00;16232057,58;2978185,00;;0,00;0,00;;;;0,00;0,00;19964000,00;143069588,35;72985000,00;0,00;
2015;MUNICIPALIDAD DE SANTA CRUZ;1238639451,73;119785019,29;43001332,06;36647600,00;132303165,00;2368179,46;5990820,00;8211255,00;53216706,00;;226321200,00;0,00;25095000,00;381525434,57;249240968,58;0,00;
2015;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;730475329,67;59547255,96;57407335,27;50000,00;23918943,80;0,00;18524393,48;27673333,70;41272486,65;;8728394,40;978450,00;19063239,00;36206818,75;61906395,34;0,00;
2015;MUNICIPALIDAD DE SARAPIQUI;355364462,88;32839609,97;45820357,00;8896000,00;90793925,00;5840000,00;31977509,33;7636857,00;14315000,00;;;60485000,00;48736427,78;236215326,08;5659262,98;;
2015;MUNICIPALIDAD DE SARCHI;271371216,72;6459158,51;16595546,30;;20894769,99;793000,00;950753,81;41691,00;;;8741431,00;11314000,00;0,00;;;0,00;
2015;MUNICIPALIDAD DE SIQUIRRES;391017787,72;13139919,64;27022432,64;13050000,00;13797215,00;5187875,00;6904237,00;1898000,00;0,00;;822000,00;;47304484,65;70728289,04;0,00;0,00;
2015;MUNICIPALIDAD DE TALAMANCA;491762259,38;33507879,36;14720475,00;;25827200,00;1494110,00;27639971,97;3280000,00;;;0,00;175109040,00;18478698,68;66423861,12;4390312,65;0,00;
2015;MUNICIPALIDAD DE TARRAZU;166827510,37;1650411,96;9274099,57;;31052426,27;1946370,00;4644399,00;348020,00;;0,00;75425715,00;;151618125,92;367430056,49;7000000,00;42634554,31;
2015;MUNICIPALIDAD DE TIBAS;1028187782,84;13990703,42;54133081,31;7771500,00;35282117,27;3960000,00;7281089,95;240000,00;;;5037720,00;0,00;;242090500,50;0,00;;0,00
2015;MUNICIPALIDAD DE TILARAN;312693527,50;14299250,00;23170789,00;;46845475,25;100000,00;3299148,40;11140840,77;;1389963,00;4680980,00;0,00;53821641,54;94235770,00;0,00;;
2015;MUNICIPALIDAD DE TURRIALBA;786909326,78;48819782,80;38353732,22;439200,00;21721881,00;6039000,00;11025536,00;2739510,00;;;752007,60;20160000,00;90677332,84;365963334,70;;0,00;
2015;MUNICIPALIDAD DE TURRUBARES;131762893,99;1773552,27;4417500,00;0,00;2820000,00;0,00;5215000,00;0,00;;;0,00;;0,00;36003817,54;0,00;0,00;
2015;MUNICIPALIDAD DE UPALA;393193731,56;12801303,13;16818777,40;0,00;94618544,00;3225670,00;;4986000,00;;90000,00;275077237,00;0,00;;0,00;0,00;0,00;
2015;MUNICIPALIDAD DE VASQUEZ DE CORONADO;785441815,73;8469210,71;26719948,00;0,00;37319000,00;600000,00;32190,00;;4412500,00;48250,00;1882546,20;140689560,00;0,00;41645715,00;0,00;0,00;
2015;MUNICIPALIDAD DE ZARCERO;246895421,48;9202876,70;7650000,00;;10803027,00;5398814,75;15459234,08;946585,15;;;426000,00;43387300,00;0,00;18133412,46;;0,00;
2016;MUNICIPALIDAD DE ABANGARES;640327407,82;16123577,30;27078945,70;;28871740,40;933082,46;18658526,80;568000,00;0,00;;8651398,60;4610595,00;63177240,00;451930320,00;24226370,00;0,00;
2016;MUNICIPALIDAD DE ACOSTA;249566755,11;18430289,89;7755000,00;;;;672225,00;0,00;;;135000000,00;36750,00;23687392,40;88757248,82;8593550,00;0,00;
2016;MUNICIPALIDAD DE ALAJUELA;3010826366,85;124410874,58;451924759,79;368707679,03;2725035,91;35679875,00;8949216,00;45908026,31;;95582000,00;254736856,90;223652968,90;345662395,89;1686020349,10;2846074734,95;129387880,00;
2016;MUNICIPALIDAD DE ALAJUELITA;467554671,23;10712318,48;22251622,75;;108283104,55;472500,00;5990958,90;1904935,17;0,00;;;235537000,00;176991779,90;194828050,00;;;
2016;MUNICIPALIDAD DE ALVARADO DE PACAYAS;217686332,02;5717699,53;13306750,68;0,00;85171948,96;140000,00;2079901,00;0,00;3750000,00;526000,00;3760560,80;;164500000,00;45922343,80;9145150,00;;
2016;MUNICIPALIDAD DE ASERRI;537656724,52;23619428,42;40995573,06;;54432360,00;440000,00;5195619,05;142500,00;;31925986,17;7623156,45;26348420,00;0,00;;;75161261,77;
2016;MUNICIPALIDAD DE ATENAS;404752174,36;7418387,60;25159869,66;;22356425,00;290885,00;15429444,72;1992221,37;;0,00;0,00;497000,00;27620646,27;9398000,00;;;
2016;MUNICIPALIDAD DE BAGACES;335903060,74;14972687,62;31138241,30;;35490699,44;0,00;1262314,95;15817521,00;;0,00;2487926,00;0,00;12672061,11;178204603,16;;;
2016;MUNICIPALIDAD DE BARVA;328501669,78;16015970,78;23288743,15;;550000,00;462814,04;6321634,20;1540000,00;0,00;1986902,66;994500,00;30334816,00;;77123354,42;9976697,20;;
2016;MUNICIPALIDAD DE BELEN;918076513,19;29929293,34;38231381,39;28474013,00;33190136,95;999350,00;32005471,57;55656957,53;59870947,00;1178000,00;36959859,80;18859380,00;5854570,00;85999835,07;354289008,24;116975000,00;
2016;MUNICIPALIDAD DE BUENOS AIRES;312303891,47;4000560,59;16272389,34;;20476500,00;1108980,00;453000,00;3177800,00;;10180000,00;167685,55;72342900,00;97848630,40;903751186,14;0,00;5650000,00;
2016;MUNICIPALIDAD DE CARRILLO GUANACASTE;879305582,65;33379281,23;36656457,89;59724965,76;83586483,86;5374000,00;27010180,00;7562779,00;;8405000,00;3537805,20;21653965,30;56145822,38;373783477,00;201120269,47;;
2016;MUNICIPALIDAD DE CARTAGO;2674539838,07;108912431,50;178207799,75;7082040,00;120870138,74;45305456,80;48776809,13;101205349,63;;174729748,94;190995024,38;122094280,00;1461558512,69;741753059,55;2981425223,14;0,00;
2016;MUNICIPALIDAD DE CAÑAS;466364542,22;71943207,40;25370598,50;12600000,00;132025081,70;;62691973,85;9715318,00;34619096,00;1737100,00;815400,00;0,00;23882500,00;35394973,00;;0,00;
2016;MUNICIPALIDAD DE CORREDORES;506568754,68;41982205,85;31028480,00;0,00;31689700,00;3616036,00;9392059,30;140000,00;;;675543,84;31200000,00;970000,00;294451653,04;1650000,00;75000000,00;
2016;MUNICIPALIDAD DE COTO BRUS;403753393,00;18851889,00;17703658,99;6523000,00;131403627,50;395700,00;4734294,92;190000,00;;;265000,00;;0,00;188712011,41;0,00;78658000,00;60277210,10
2016;MUNICIPALIDAD DE CURRIDABAT;1776481868,48;73089999,84;66957203,29;31758377,25;29246324,96;0,00;77976008,10;24307864,52;;;26738258,46;645966238,74;743783149,83;903012370,46;10000000,00;0,00;
2016;MUNICIPALIDAD DE DESAMPARADOS;2208696090,80;167238034,10;250550633,00;;50122166,20;20707615,00;30548721,00;36695049,50;38080000,00;517716,00;425786837,21;131016780,00;849763578,90;250933858,01;;;
2016;MUNICIPALIDAD DE DOTA;177424413,15;13566323,92;4669992,00;;7493280,00;1304198,93;2278759,54;3965064,74;299001,50;;;;3958461,41;423074552,99;3666646,00;;
2016;MUNICIPALIDAD DE EL GUARCO;432107816,66;4964777,36;28291816,81;;21288600,00;3642240,32;23989712,60;2336460,00;;;1760144,46;;9881600,00;253361855,59;14289726,20;127274552,00;
2016;MUNICIPALIDAD DE ESCAZU;1716495330,74;100796150,95;115400166,31;16169491,86;407799225,49;50685288,38;71558599,70;7620873,00;;13731476,66;48930951,59;360254680,95;31078752,00;3130196180,08;127601077,86;111309200,00;
2016;MUNICIPALIDAD DE ESPARZA;570212992,45;19219122,47;40791519,20;;11907840,00;;31433014,11;23321224,93;;;25994976,06;1320000,00;137345068,83;356279706,18;0,00;0,00;
2016;MUNICIPALIDAD DE FLORES;345898306,47;10766080,34;19138991,79;14465107,07;5498000,00;920700,00;9464806,99;1730000,00;;37767225,00;3722000,00;;169514214,00;386174315,49;36052641,13;;
2016;MUNICIPALIDAD DE GARABITO;1039680112,82;31388934,70;15189126,63;13921215,00;44649340,00;6475625,00;47884627,29;2855000,00;;;109014974,00;227596804,00;11580000,00;0,00;2590000,00;0,00;
2016;MUNICIPALIDAD DE GOICOECHEA;1440982769,38;49653014,77;139916164,13;;4246200,00;18665050,00;1582500,00;243204909,00;588335998,92;255669417,35;116551955,00;0,00;237578647,58;14053094,00;148190916,97;0,00;
2016;MUNICIPALIDAD DE GOLFITO;503636662,26;18475180,12;10137450,00;0,00;12981500,00;331579,00;264210,00;188930,00;;;0,00;0,00;0,00;81488295,00;;;
2016;MUNICIPALIDAD DE GRECIA;862548487,19;33228635,11;84726143,00;;6337000,00;7432005,00;33737647,50;3662392,32;;1263000,00;160000,00;0,00;41394651,95;9522200,00;230885855,29;0,00;
2016;MUNICIPALIDAD DE GUACIMO;313600781,98;20136235,75;19498096,14;7900000,00;62552000,00;;14849926,00;;;;52752911,03;77256684,51;225012291,26;109572217,06;;16000000,00;
2016;MUNICIPALIDAD DE GUATUSO;171924806,00;25021894,00;7462762,00;28100000,00;38038100,00;565000,00;0,00;1270728,00;;;279443,00;40395600,00;36281488,26;150150355,00;0,00;0,00;
2016;MUNICIPALIDAD DE HEREDIA;1772861657,54;83321823,00;165186390,00;;30353000,00;72990044,88;40304698,00;81361718,23;;47754000,00;34385260,06;47965805,00;574379942,04;2419062303,79;687673990,75;0,00;
2016;MUNICIPALIDAD DE HOJANCHA;174661334,39;1430344,00;12828702,00;;77424500,00;730475,00;14214492,00;3020000,00;;751000,00;;;3490000,00;235098102,00;43000000,00;;
2016;MUNICIPALIDAD DE JIMENEZ;188650616,23;8542525,61;8032500,00;0,00;75158793,23;;11550487,00;4295649,00;28708150,00;11130100,00;385385,00;0,00;14098273,00;264472860,05;5774278,00;;
2016;MUNICIPALIDAD DE LA CRUZ GUANACASTE;415362448,54;22073043,25;17450422,92;;83312307,53;1577500,00;10304240,00;5819000,00;;0,00;160096419,92;20503689,60;177728404,61;484916048,19;6900000,00;28949479,41;
2016;MUNICIPALIDAD DE LA UNION;1480274222,66;117607128,15;125995938,50;216148,00;320351714,67;3070585,00;15687600,00;14895853,48;;18712099,40;83763321,00;87338262,50;11861732,96;233030586,75;0,00;0,00;
2016;MUNICIPALIDAD DE LEON CORTES;123873689,84;8002515,23;7252500,00;;45298000,00;;;5994041,05;;;754000000,00;;19643577,72;189890471,50;8620197,24;8768457,07;
2016;MUNICIPALIDAD DE LIBERIA;1238336543,03;50834840,48;51525934,81;5400000,00;136555500,00;8676558,65;22318652,33;0,00;;;205280395,70;15981478,20;116241027,97;428949179,65;30978054,03;;
2016;MUNICIPALIDAD DE LIMON;1482103135,90;89303983,79;66367045,00;108030510,00;268929223,00;12090193,95;159705405,17;5390500,00;0,00;4498701,00;0,00;;2037157520,04;517800352,05;211657813,12;70000000,00;
2016;MUNICIPALIDAD DE LOS CHILES;207499383,86;13868581,57;12947498,90;;1905598,83;2657378,00;;8384639,66;;;;134696492,00;29009470,43;607907758,21;5500000,00;23403219,00;
2016;MUNICIPALIDAD DE MATINA;400427632,45;5766713,63;21681157,00;;13577197,20;2158000,00;21002935,00;3683000,00;0,00;0,00;2180371,00;16007040,00;270019000,00;626275099,08;29965000,00;5446960,00;
2016;MUNICIPALIDAD DE MONTES DE OCA;1137138686,67;3265756,50;53435371,50;0,00;4476500,00;;4922703,58;2031300,00;0,00;;0,00;1084480,00;0,00;68511374,70;0,00;;295000000,00
2016;MUNICIPALIDAD DE MONTES DE ORO;330938262,03;14717967,17;20758036,10;;15442990,00;307560,00;12418372,66;9175338,00;2547500,00;21892802,50;7042167,28;67416000,00;;48219000,00;0,00;;
2016;MUNICIPALIDAD DE MORA;537564158,25;6539524,38;18041871,00;27932224,00;7086517,87;415290,00;1535125,00;15917000,00;;160000,00;19259597,50;;33987500,00;10817100,00;1500000,00;50000000,00;
2016;MUNICIPALIDAD DE MORAVIA;921173610,73;8102470,44;44147544,84;15786225,97;5978700,00;;5568902,88;0,00;;;3977606,14;12600000,00;20030069,19;83316793,40;0,00;;552330000,00
2016;MUNICIPALIDAD DE NANDAYURE;246681208,01;11198144,69;12818155,00;;17661000,00;679500,00;14363687,00;297550,00;;;5670000,00;0,00;28665074,83;238467790,00;;0,00;
2016;MUNICIPALIDAD DE NARANJO;476823241,58;19241843,15;17022916,76;730000,00;78774113,31;1749802,40;9991219,25;0,00;;;7466307,75;62771263,30;;55970000,00;;0,00;
2016;MUNICIPALIDAD DE NICOYA;783856509,92;15350740,85;41290429,87;;28365100,00;2978900,00;43133682,86;9831700,00;;;8971926,25;246784,60;13478000,00;657939654,40;6045715,00;;
2016;MUNICIPALIDAD DE OREAMUNO;495537010,35;21195923,55;46229900,00;;14262644,00;0,00;3619569,38;0,00;;;6953385,65;2034132,50;99124900,14;184457393,53;93885000,00;;
2016;MUNICIPALIDAD DE OROTINA;406350821,46;7731015,12;37406374,79;2755400,00;394800,00;1420991,00;32928413,32;7289620,00;;;4915540,62;24878000,00;108728696,04;431700876,26;50745879,00;50000000,00;
2016;MUNICIPALIDAD DE OSA;678310207,20;15103245,67;19531388,80;;81632150,00;;23538205,15;0,00;0,00;0,00;315993683,66;16354741,00;23953338,50;423075270,77;73564540,28;0,00;
2016;MUNICIPALIDAD DE PALMARES;330728130,75;2822910,71;18222135,96;622500,00;16480559,71;1731330,00;4850876,00;725000,00;;2064372,30;15590665,60;12952695,00;66532843,84;1200000,00;;0,00;
2016;MUNICIPALIDAD DE PARAISO;795783776,55;26647462,95;61074885,30;;5445320,00;100000,00;28590234,30;8078320,00;0,00;46320000,00;73543588,48;;125628900,11;280487667,18;32550000,00;;
2016;MUNICIPALIDAD DE PARRITA;462096109,43;15821184,86;12061115,21;53806518,58;1444231,18;424435,00;18924704,50;1044244,45;;;6591829,75;1509947,81;53287151,22;;;0,00;
2016;MUNICIPALIDAD DE PEREZ ZELEDON;1369676028,25;84605528,03;52339231,65;31232976,00;96661179,00;5892000,00;125440122,54;20817964,10;;;98750,00;65143133,94;153725851,53;513486263,06;;;
2016;MUNICIPALIDAD DE POAS;293980986,43;15681109,00;33615712,00;;26065192,00;6731309,19;10121974,98;1833520,00;;2424345,00;42528507,00;27799532,00;109859812,00;410032334,60;152218457,00;5265000,00;
2016;MUNICIPALIDAD DE POCOCI;1152832043,60;110326737,83;128008593,26;76337500,00;147463076,00;31561392,00;12624344,93;;;;417144427,44;105118786,17;170210090,75;241688787,26;0,00;113284144,00;
2016;MUNICIPALIDAD DE PUNTARENAS;1716878726,76;152118575,99;119410721,89;38574417,46;63870235,70;2555140,00;19465065,39;429000,00;153330767,00;43750,00;133031412,31;2683200,00;13766000,00;118472700,60;0,00;;
2016;MUNICIPALIDAD DE PURISCAL;296676937,36;3317889,69;14470391,40;3300000,00;17700000,00;244000,00;6229327,67;;;200000,00;6632695,00;12999743,30;122276252,82;78847910,48;4095000,00;;
2016;MUNICIPALIDAD DE QUEPOS;604408513,23;28900086,54;57483212,27;;5906027,78;1040250,00;20898766,86;15191294,89;;0,00;101978,30;9619654,72;25161121,23;155588138,82;254800,69;;
2016;MUNICIPALIDAD DE SAN CARLOS;1769131392,29;102757673,97;198058329,85;;422511361,15;22387377,87;87901153,21;36291760,45;;9337169,38;0,00;33605048,00;45180775,14;2324031029,21;712277517,14;20278875,00;
2016;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;310008562,73;18098462,37;51095058,45;;65085020,00;;24001954,23;1434477,00;;1945500,00;5622910,51;24950000,00;129514319,35;231642234,89;80213627,88;0,00;
2016;MUNICIPALIDAD DE SAN JOSE;13029185177,81;1207522340,85;350717883,38;458917234,80;1215547596,77;29902696,00;13087500,00;502381096,89;154925500,00;;307149591,89;889210449,46;558132206,75;523526030,80;21997879,00;0,00;0,00
2016;MUNICIPALIDAD DE SAN MATEO;138908924,47;688449,60;7000007,00;0,00;8393180,00;39910,00;485015,00;;;;0,00;;;92281923,20;;;
2016;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;445240535,32;8243155,61;17224888,15;;359190,00;6876314,85;42350753,96;14227500,00;51687984,23;28062500,00;;8707900,00;45971934,30;86468115,19;;;
2016;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;626552220,74;28980993,78;64175901,26;4700000,00;13699570,00;5720813,43;21835634,54;9259808,87;;15812960,00;;0,00;139932284,64;165205138,07;;0,00;
2016;MUNICIPALIDAD DE SAN RAMON;1212082232,60;24135789,22;50161188,00;12000000,00;16726203,50;16517765,24;17174792,30;2936075,00;0,00;990000,00;4444559,77;39611366,40;302577853,52;10965490,00;74340769,39;;
2016;MUNICIPALIDAD DE SANTA ANA;1494956468,93;18867799,76;79509472,40;13779382,37;75230624,41;11440225,00;4381731,35;37179463,35;0,00;;19441189,90;50787722,00;197011310,96;892549652,10;;301168571,00;
2016;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;336282544,59;16114410,00;19645711,34;2980090,00;;;365655,00;;;;3884854,14;0,00;4100000,00;108883139,59;5050000,00;0,00;
2016;MUNICIPALIDAD DE SANTA CRUZ;1241966123,10;145309887,05;59456345,54;48253377,75;200502112,90;2382740,00;5386000,01;4680730,08;59111380,20;;3567508,06;0,00;23163844,50;205670739,03;483796985,82;0,00;0,00
2016;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;734133510,21;64515274,12;75179751,63;970000,00;52695658,52;;17913020,40;15455712,83;95698645,92;0,00;9669619,30;1237577,90;10817369,91;128688801,05;177729631,63;0,00;0,00
2016;MUNICIPALIDAD DE SARAPIQUI;353989161,67;32531603,01;49707341,20;1812666,68;67403050,00;7564000,00;39703345,86;4137920,00;1687000,00;;30000,00;89081923,31;351784937,88;1970011142,85;13189996,90;;
2016;MUNICIPALIDAD DE SARCHI;301950274,27;6030583,69;17760712,54;;31308879,00;590000,00;6646049,40;1403165,00;;;68545410,94;;0,00;0,00;0,00;0,00;
2016;MUNICIPALIDAD DE SIQUIRRES;405817252,59;11295150,85;32119022,43;15376659,00;9286000,00;1724160,00;13610525,00;5263700,00;0,00;;932790,00;0,00;51771376,24;-91673,14;0,00;0,00;
2016;MUNICIPALIDAD DE TALAMANCA;550238829,13;32732522,85;15964759,00;;36010000,00;5523010,00;35236776,99;5375000,00;;;288007796,76;40478985,98;26672000,00;41204010,76;2873538,24;0,00;
